loan_id,month_offset,expected,collected,delayed_days
LN04317,4,31271.19,11949.71,25
LN04317,5,31271.19,31271.19,13
LN04317,6,31271.19,0.0,26
LN04318,1,33231.06,33195.31,0
LN04318,2,33231.06,32912.19,0
LN04318,3,33231.06,33167.11,0
LN04318,4,33231.06,32957.49,0
LN04318,5,33231.06,33219.33,0
LN04318,6,33231.06,33115.92,0
LN04319,1,76865.47,76732.15,0
LN04319,2,76865.47,76607.75,0
LN04319,3,76865.47,76664.54,0
LN04319,4,76865.47,76351.04,0
LN04319,5,76865.47,76357.82,0
LN04319,6,76865.47,76613.98,0
LN04320,1,77925.6,77925.6,2
LN04320,2,77925.6,35052.99,18
LN04320,3,77925.6,0.0,26
LN04320,4,77925.6,77925.6,8
LN04320,5,77925.6,0.0,34
LN04320,6,77925.6,77925.6,14
LN04321,1,2697.58,0.0,84
LN04321,2,2697.58,2697.58,8
LN04321,3,2697.58,0.0,33
LN04321,4,2697.58,0.0,45
LN04321,5,2697.58,0.0,17
LN04321,6,2697.58,0.0,49
LN04322,1,2608.92,0.0,82
LN04322,2,2608.92,2608.92,11
LN04322,3,2608.92,2022.9,7
LN04322,4,2608.92,2608.92,3
LN04322,5,2608.92,0.0,51
LN04322,6,2608.92,0.0,68
LN04324,1,40170.59,39948.61,0
LN04324,2,40170.59,39810.6,0
LN04324,3,40170.59,0.0,76
LN04324,4,40170.59,40104.96,0
LN04324,5,40170.59,28910.93,23
LN04324,6,40170.59,35057.26,6
LN04325,1,27062.36,26969.22,0
LN04325,2,27062.36,0.0,60
LN04325,3,27062.36,26856.01,0
LN04325,4,27062.36,27062.36,6
LN04325,5,27062.36,15016.85,24
LN04325,6,27062.36,27043.73,0
LN04326,1,9812.97,9794.76,0
LN04326,2,9812.97,9767.59,0
LN04326,3,9812.97,9765.44,0
LN04326,4,9812.97,9809.14,0
LN04326,5,9812.97,9781.98,0
LN04326,6,9812.97,9745.64,0
LN04327,1,28329.33,28275.91,0
LN04327,2,28329.33,28164.35,0
LN04327,3,28329.33,28199.24,0
LN04327,4,28329.33,0.0,46
LN04327,5,28329.33,0.0,88
LN04327,6,28329.33,28329.33,14
LN04328,1,19789.34,19617.04,0
LN04328,2,19789.34,19700.79,0
LN04328,3,19789.34,19761.29,0
LN04328,4,19789.34,19632.29,0
LN04328,5,19789.34,19732.45,0
LN04328,6,19789.34,19658.8,0
LN04329,1,20716.58,0.0,37
LN04329,2,20716.58,20716.58,14
LN04329,3,20716.58,20640.2,0
LN04329,4,20716.58,13972.31,10
LN04329,5,20716.58,7421.98,22
LN04329,6,20716.58,11212.84,14
LN04330,1,10253.69,10234.3,0
LN04330,2,10253.69,7110.68,6
LN04330,3,10253.69,10207.48,0
LN04330,4,10253.69,10189.93,0
LN04330,5,10253.69,0.0,76
LN04330,6,10253.69,10247.79,0
LN04331,1,75651.24,75624.46,0
LN04331,2,75651.24,75376.59,0
LN04331,3,75651.24,0.0,87
LN04331,4,75651.24,65634.6,22
LN04331,5,75651.24,75428.73,0
LN04331,6,75651.24,75027.0,0
LN04332,1,31828.8,31787.7,0
LN04332,2,31828.8,0.0,27
LN04332,3,31828.8,31529.43,0
LN04332,4,31828.8,31776.0,0
LN04332,5,31828.8,0.0,38
LN04332,6,31828.8,11497.33,14
LN04333,1,29772.84,29772.84,11
LN04333,2,29772.84,29772.84,4
LN04333,3,29772.84,29609.53,0
LN04333,4,29772.84,29536.4,0
LN04333,5,29772.84,29602.13,0
LN04333,6,29772.84,29609.45,0
LN04334,1,68927.75,29125.91,5
LN04334,2,68927.75,0.0,29
LN04334,3,68927.75,68528.48,0
LN04334,4,68927.75,0.0,33
LN04334,5,68927.75,68793.39,0
LN04334,6,68927.75,0.0,47
LN04335,1,101732.48,101732.48,7
LN04335,2,101732.48,101181.23,0
LN04335,3,101732.48,101245.65,0
LN04335,4,101732.48,0.0,25
LN04335,5,101732.48,101732.48,1
LN04335,6,101732.48,101347.63,0
LN04336,1,37654.02,37328.94,0
LN04336,2,37654.02,37380.29,0
LN04336,3,37654.02,37654.02,14
LN04336,4,37654.02,37310.94,0
LN04336,5,37654.02,17248.66,12
LN04336,6,37654.02,37647.06,0
LN04337,1,4736.34,4715.84,0
LN04337,2,4736.34,4736.34,8
LN04337,3,4736.34,4706.07,0
LN04337,4,4736.34,4736.34,9
LN04337,5,4736.34,4711.46,0
LN04337,6,4736.34,4688.99,0
LN04338,1,94134.94,0.0,60
LN04338,2,94134.94,93764.54,0
LN04338,3,94134.94,93748.66,0
LN04338,4,94134.94,93279.6,0
LN04338,5,94134.94,93345.35,0
LN04338,6,94134.94,93479.28,0
LN04339,1,172498.11,0.0,80
LN04339,2,172498.11,0.0,27
LN04339,3,172498.11,139282.77,14
LN04339,4,172498.11,0.0,38
LN04339,5,172498.11,171465.55,0
LN04339,6,172498.11,170779.63,0
LN04340,1,51730.11,51401.02,0
LN04340,2,51730.11,51546.07,0
LN04340,3,51730.11,51558.46,0
LN04340,4,51730.11,33905.29,26
LN04340,5,51730.11,51311.35,0
LN04340,6,51730.11,51224.75,0
LN04341,1,95632.05,95167.43,0
LN04341,2,95632.05,95170.1,0
LN04341,3,95632.05,94943.22,0
LN04341,4,95632.05,94869.87,0
LN04341,5,95632.05,0.0,23
LN04341,6,95632.05,94761.48,0
LN04342,1,37238.56,36921.47,0
LN04342,2,37238.56,37238.56,7
LN04342,3,37238.56,36893.99,0
LN04342,4,37238.56,37096.31,0
LN04342,5,37238.56,37231.62,0
LN04342,6,37238.56,36881.98,0
LN04343,1,9556.85,9499.22,0
LN04343,2,9556.85,9556.85,5
LN04343,3,9556.85,9556.85,3
LN04343,4,9556.85,9465.29,0
LN04343,5,9556.85,9548.38,0
LN04343,6,9556.85,9513.32,0
LN04344,1,6690.23,6635.58,0
LN04344,2,6690.23,5402.17,14
LN04344,3,6690.23,0.0,54
LN04344,4,6690.23,6649.36,0
LN04344,5,6690.23,6626.35,0
LN04344,6,6690.23,2210.9,16
LN04345,1,14201.35,14155.38,0
LN04345,2,14201.35,14070.1,0
LN04345,3,14201.35,14098.24,0
LN04345,4,14201.35,14151.54,0
LN04345,5,14201.35,14140.11,0
LN04345,6,14201.35,14171.68,0
LN04346,1,22278.58,22111.83,0
LN04346,2,22278.58,22234.97,0
LN04346,3,22278.58,22166.95,0
LN04346,4,22278.58,22092.37,0
LN04346,5,22278.58,22169.69,0
LN04346,6,22278.58,22141.59,0
LN04347,1,108958.27,108184.01,0
LN04347,2,108958.27,108063.55,0
LN04347,3,108958.27,0.0,42
LN04347,4,108958.27,108501.26,0
LN04347,5,108958.27,108608.82,0
LN04347,6,108958.27,108958.27,2
LN04348,1,133515.33,0.0,34
LN04348,2,133515.33,65733.99,20
LN04348,3,133515.33,0.0,87
LN04348,4,133515.33,133512.97,0
LN04348,5,133515.33,133515.33,6
LN04348,6,133515.33,132229.3,0
LN04349,1,83609.23,83122.33,0
LN04349,2,83609.23,83159.9,0
LN04349,3,83609.23,82927.2,0
LN04349,4,83609.23,83432.46,0
LN04349,5,83609.23,83126.47,0
LN04349,6,83609.23,83448.5,0
LN04350,1,129006.81,127930.95,0
LN04350,2,129006.81,128039.4,0
LN04350,3,129006.81,128359.12,0
LN04350,4,129006.81,128741.22,0
LN04350,5,129006.81,128782.4,0
LN04350,6,129006.81,128732.63,0
LN04351,1,73491.01,73155.55,0
LN04351,2,73491.01,0.0,58
LN04351,3,73491.01,0.0,56
LN04351,4,73491.01,55880.72,26
LN04351,5,73491.01,72765.89,0
LN04351,6,73491.01,73426.09,0
LN04352,1,18343.96,18315.65,0
LN04352,2,18343.96,18183.3,0
LN04352,3,18343.96,18342.3,0
LN04352,4,18343.96,18180.06,0
LN04352,5,18343.96,18184.26,0
LN04352,6,18343.96,18176.05,0
LN04353,1,2314.61,1307.36,19
LN04353,2,2314.61,2314.61,14
LN04353,3,2314.61,0.0,45
LN04353,4,2314.61,2314.61,2
LN04353,5,2314.61,1947.89,23
LN04353,6,2314.61,0.0,17
LN04354,1,22235.68,22235.68,12
LN04354,2,22235.68,0.0,83
LN04354,3,22235.68,22235.68,10
LN04354,4,22235.68,8287.95,20
LN04354,5,22235.68,10197.5,10
LN04354,6,22235.68,22135.82,0
LN04355,1,18712.09,0.0,65
LN04355,2,18712.09,18551.94,0
LN04355,3,18712.09,18712.09,11
LN04355,4,18712.09,18564.53,0
LN04355,5,18712.09,18546.35,0
LN04355,6,18712.09,0.0,16
LN04356,1,59066.2,58978.67,0
LN04356,2,59066.2,58848.85,0
LN04356,3,59066.2,58505.0,0
LN04356,4,59066.2,0.0,31
LN04356,5,59066.2,58909.47,0
LN04356,6,59066.2,58906.91,0
LN04357,1,124349.93,124349.93,1
LN04357,2,124349.93,0.0,17
LN04357,3,124349.93,123693.2,0
LN04357,4,124349.93,124349.93,10
LN04357,5,124349.93,124349.93,12
LN04357,6,124349.93,0.0,26
LN04358,1,65294.93,65109.26,0
LN04358,2,65294.93,65294.93,11
LN04358,3,65294.93,0.0,22
LN04358,4,65294.93,43915.15,7
LN04358,5,65294.93,64646.45,0
LN04358,6,65294.93,42005.26,26
LN04360,1,58986.12,58986.12,13
LN04360,2,58986.12,0.0,69
LN04360,3,58986.12,58759.82,0
LN04360,4,58986.12,0.0,71
LN04361,1,5110.09,0.0,38
LN04361,2,5110.09,5097.57,0
LN04361,3,5110.09,0.0,43
LN04361,4,5110.09,2972.4,25
LN04361,5,5110.09,5110.09,12
LN04361,6,5110.09,0.0,49
LN04362,1,12357.07,12317.89,0
LN04362,2,12357.07,12254.8,0
LN04362,3,12357.07,12240.72,0
LN04362,4,12357.07,12323.99,0
LN04362,5,12357.07,12267.02,0
LN04362,6,12357.07,0.0,20
LN04363,1,23594.74,20415.16,22
LN04363,2,23594.74,0.0,33
LN04363,3,23594.74,17273.77,24
LN04363,4,23594.74,0.0,63
LN04363,5,23594.74,23562.4,0
LN04363,6,23594.74,11089.23,13
LN04364,1,23122.68,22910.95,0
LN04364,2,23122.68,22989.93,0
LN04364,3,23122.68,22931.16,0
LN04364,4,23122.68,23122.68,14
LN04364,5,23122.68,22939.46,0
LN04364,6,23122.68,22995.87,0
LN04365,1,6791.76,2392.62,8
LN04365,2,6791.76,6791.76,6
LN04365,3,6791.76,6791.76,4
LN04365,4,6791.76,0.0,26
LN04365,5,6791.76,6791.76,14
LN04365,6,6791.76,0.0,28
LN04366,1,32963.21,32963.21,3
LN04366,2,32963.21,32918.04,0
LN04366,3,32963.21,32771.63,0
LN04366,4,32963.21,32766.02,0
LN04366,5,32963.21,32767.45,0
LN04366,6,32963.21,32791.78,0
LN04367,1,10676.83,10615.42,0
LN04367,2,10676.83,10673.66,0
LN04367,3,10676.83,10658.63,0
LN04367,4,10676.83,10676.83,10
LN04367,5,10676.83,0.0,65
LN04367,6,10676.83,0.0,37
LN04368,1,6218.7,0.0,61
LN04368,2,6218.7,4975.93,22
LN04368,3,6218.7,0.0,67
LN04368,4,6218.7,5175.02,22
LN04368,5,6218.7,6218.7,2
LN04368,6,6218.7,6166.68,0
LN04369,1,25363.73,25298.26,0
LN04369,2,25363.73,25198.64,0
LN04369,3,25363.73,0.0,77
LN04369,4,25363.73,22004.96,13
LN04369,5,25363.73,25279.26,0
LN04369,6,25363.73,25330.09,0
LN04370,1,112499.07,112306.58,0
LN04370,2,112499.07,0.0,61
LN04370,3,112499.07,111938.86,0
LN04370,4,112499.07,112086.78,0
LN04370,5,112499.07,73539.56,14
LN04370,6,112499.07,111591.56,0
LN04371,1,9816.06,9751.15,0
LN04371,2,9816.06,0.0,68
LN04371,3,9816.06,0.0,48
LN04371,4,9816.06,0.0,86
LN04371,5,9816.06,9747.72,0
LN04371,6,9816.06,9765.62,0
LN04372,1,66441.29,65992.85,0
LN04372,2,66441.29,65874.17,0
LN04372,3,66441.29,66277.44,0
LN04372,4,66441.29,65872.78,0
LN04372,5,66441.29,65955.09,0
LN04372,6,66441.29,66417.66,0
LN04373,1,43089.98,42963.32,0
LN04373,2,43089.98,13509.49,20
LN04373,3,43089.98,43089.98,12
LN04373,4,43089.98,27448.31,9
LN04373,5,43089.98,43089.98,7
LN04373,6,43089.98,42852.24,0
LN04374,1,11786.95,0.0,82
LN04374,2,11786.95,11731.2,0
LN04374,3,11786.95,11786.95,11
LN04374,4,11786.95,11770.97,0
LN04374,5,11786.95,11786.18,0
LN04374,6,11786.95,0.0,82
LN04375,1,41208.47,40906.34,0
LN04375,2,41208.47,41208.47,4
LN04375,3,41208.47,18962.96,8
LN04375,4,41208.47,0.0,60
LN04375,5,41208.47,0.0,61
LN04375,6,41208.47,40925.95,0
LN04376,1,8947.66,8947.66,5
LN04376,2,8947.66,7520.5,21
LN04376,3,8947.66,8872.93,0
LN04376,4,8947.66,0.0,74
LN04376,5,8947.66,0.0,17
LN04376,6,8947.66,0.0,87
LN04377,1,15041.28,14976.95,0
LN04377,2,15041.28,14981.3,0
LN04377,3,15041.28,14913.13,0
LN04377,4,15041.28,15041.28,7
LN04377,5,15041.28,0.0,81
LN04377,6,15041.28,14974.98,0
LN04378,1,12418.47,12380.01,0
LN04378,2,12418.47,12307.39,0
LN04378,3,12418.47,0.0,47
LN04378,4,12418.47,12361.1,0
LN04378,5,12418.47,10215.48,13
LN04378,6,12418.47,0.0,15
LN04379,1,54967.96,54782.39,0
LN04379,2,54967.96,0.0,21
LN04379,3,54967.96,0.0,77
LN04379,4,54967.96,54527.06,0
LN04379,5,54967.96,54467.07,0
LN04379,6,54967.96,54967.96,12
LN04380,1,18592.71,18592.71,4
LN04380,2,18592.71,18490.17,0
LN04380,3,18592.71,18428.06,0
LN04380,4,18592.71,18443.94,0
LN04380,5,18592.71,0.0,71
LN04380,6,18592.71,18417.23,0
LN04381,1,49942.78,0.0,47
LN04381,2,49942.78,49942.78,13
LN04381,3,49942.78,49700.58,0
LN04381,4,49942.78,49881.72,0
LN04381,5,49942.78,31092.33,15
LN04381,6,49942.78,21401.3,14
LN04382,1,6840.35,6827.73,0
LN04382,2,6840.35,4238.45,22
LN04382,3,6840.35,6840.35,13
LN04382,4,6840.35,3702.81,13
LN04382,5,6840.35,6840.35,12
LN04382,6,6840.35,4543.23,5
LN04383,1,97390.03,31143.15,27
LN04383,2,97390.03,0.0,28
LN04383,3,97390.03,0.0,44
LN04383,4,97390.03,0.0,56
LN04383,5,97390.03,67145.96,7
LN04383,6,97390.03,97330.47,0
LN04384,1,13749.31,13645.51,0
LN04384,2,13749.31,13620.08,0
LN04384,3,13749.31,13749.31,9
LN04384,4,13749.31,13749.31,14
LN04384,5,13749.31,13749.31,4
LN04384,6,13749.31,0.0,80
LN04385,1,8515.55,8487.36,0
LN04385,2,8515.55,8465.76,0
LN04385,3,8515.55,0.0,23
LN04385,4,8515.55,8478.66,0
LN04385,5,8515.55,8432.04,0
LN04385,6,8515.55,8515.55,3
LN04386,1,4888.13,4866.4,0
LN04386,2,4888.13,4888.13,4
LN04386,3,4888.13,4873.54,0
LN04386,4,4888.13,4862.69,0
LN04386,5,4888.13,1881.7,27
LN04386,6,4888.13,4888.13,2
LN04387,1,32857.83,32857.83,14
LN04387,2,32857.83,32857.83,7
LN04387,3,32857.83,0.0,17
LN04387,4,32857.83,0.0,56
LN04387,5,32857.83,32857.83,14
LN04387,6,32857.83,32605.2,0
LN04388,1,49091.53,48706.05,0
LN04388,2,49091.53,48704.55,0
LN04388,3,49091.53,48751.49,0
LN04388,4,49091.53,48714.54,0
LN04388,5,49091.53,48958.0,0
LN04388,6,49091.53,49017.5,0
LN04389,1,3086.87,0.0,53
LN04389,2,3086.87,3067.64,0
LN04389,3,3086.87,1093.28,20
LN04389,4,3086.87,2559.28,18
LN04389,5,3086.87,3085.35,0
LN04389,6,3086.87,3077.84,0
LN04390,1,43597.05,43318.94,0
LN04390,2,43597.05,43196.71,0
LN04390,3,43597.05,28161.06,23
LN04390,4,43597.05,0.0,24
LN04390,5,43597.05,43597.05,10
LN04390,6,43597.05,31105.13,16
LN04391,1,44918.94,44704.95,0
LN04391,2,44918.94,44588.65,0
LN04391,3,44918.94,44488.64,0
LN04391,4,44918.94,0.0,33
LN04391,5,44918.94,44741.78,0
LN04391,6,44918.94,44591.2,0
LN04392,1,10869.56,10869.56,1
LN04392,2,10869.56,10844.18,0
LN04392,3,10869.56,10761.29,0
LN04392,4,10869.56,10869.56,8
LN04392,5,10869.56,10770.85,0
LN04393,1,20328.54,20198.31,0
LN04393,2,20328.54,20288.64,0
LN04393,3,20328.54,0.0,47
LN04393,4,20328.54,20159.43,0
LN04393,5,20328.54,20146.17,0
LN04393,6,20328.54,20134.78,0
LN04394,1,17267.95,0.0,20
LN04394,2,17267.95,17259.53,0
LN04394,3,17267.95,17171.23,0
LN04394,4,17267.95,17166.78,0
LN04394,5,17267.95,17257.46,0
LN04394,6,17267.95,17174.93,0
LN04395,1,5512.98,5492.95,0
LN04395,2,5512.98,5512.98,9
LN04395,3,5512.98,5512.98,1
LN04395,4,5512.98,0.0,46
LN04395,5,5512.98,0.0,65
LN04395,6,5512.98,5512.98,12
LN04396,1,14697.93,14598.81,0
LN04396,2,14697.93,0.0,86
LN04396,3,14697.93,0.0,56
LN04396,4,14697.93,14656.39,0
LN04396,5,14697.93,14697.93,8
LN04396,6,14697.93,0.0,20
LN04397,1,245958.06,0.0,50
LN04397,2,245958.06,245230.56,0
LN04397,3,245958.06,113424.91,5
LN04397,4,245958.06,0.0,22
LN04397,5,245958.06,185930.84,8
LN04397,6,245958.06,245531.12,0
LN04398,1,5251.17,4285.19,19
LN04398,2,5251.17,0.0,48
LN04398,3,5251.17,0.0,60
LN04398,4,5251.17,3308.43,26
LN04398,5,5251.17,0.0,25
LN04398,6,5251.17,0.0,34
LN04399,1,95123.37,94711.86,0
LN04399,2,95123.37,94928.39,0
LN04399,3,95123.37,94518.78,0
LN04399,4,95123.37,94517.98,0
LN04399,5,95123.37,94954.58,0
LN04399,6,95123.37,94768.48,0
LN04400,1,32629.03,0.0,32
LN04400,2,32629.03,32325.9,0
LN04400,3,32629.03,32316.7,0
LN04400,4,32629.03,32629.03,11
LN04400,5,32629.03,32550.95,0
LN04400,6,32629.03,32556.82,0
LN04401,1,39605.76,39275.72,0
LN04401,2,39605.76,19972.75,22
LN04401,3,39605.76,0.0,68
LN04401,4,39605.76,0.0,19
LN04401,5,39605.76,0.0,38
LN04401,6,39605.76,39531.45,0
LN04402,1,21021.85,0.0,77
LN04402,2,21021.85,20949.5,0
LN04402,3,21021.85,20945.26,0
LN04402,4,21021.85,20924.86,0
LN04402,5,21021.85,20900.97,0
LN04402,6,21021.85,20847.18,0
LN04403,1,104663.61,103714.25,0
LN04403,2,104663.61,104663.61,12
LN04403,3,104663.61,104324.12,0
LN04403,4,104663.61,103833.22,0
LN04403,5,104663.61,0.0,86
LN04403,6,104663.61,104007.62,0
LN04404,1,169368.59,168306.04,0
LN04404,2,169368.59,0.0,88
LN04404,3,169368.59,169368.59,5
LN04404,4,169368.59,168656.69,0
LN04404,5,169368.59,132936.44,12
LN04404,6,169368.59,168415.06,0
LN04405,1,34698.63,34458.05,0
LN04405,2,34698.63,0.0,55
LN04405,3,34698.63,27802.71,10
LN04405,4,34698.63,34698.63,1
LN04405,5,34698.63,34412.14,0
LN04405,6,34698.63,13218.78,21
LN04406,1,42213.61,0.0,33
LN04406,2,42213.61,41867.25,0
LN04406,3,42213.61,41802.59,0
LN04406,4,42213.61,42173.34,0
LN04406,5,42213.61,42179.87,0
LN04406,6,42213.61,42170.9,0
LN04407,1,27791.15,27791.15,7
LN04407,2,27791.15,27791.15,12
LN04407,3,27791.15,0.0,56
LN04407,4,27791.15,27701.21,0
LN04407,5,27791.15,27783.89,0
LN04407,6,27791.15,27557.47,0
LN04408,1,108902.97,0.0,39
LN04408,2,108902.97,76127.8,26
LN04408,3,108902.97,95554.32,13
LN04408,4,108902.97,0.0,40
LN04408,5,108902.97,0.0,65
LN04408,6,108902.97,108902.97,10
LN04409,1,26822.5,26766.01,0
LN04409,2,26822.5,26567.15,0
LN04409,3,26822.5,26595.03,0
LN04409,4,26822.5,26620.78,0
LN04409,5,26822.5,26560.93,0
LN04409,6,26822.5,26725.72,0
LN04411,1,19341.54,19341.54,3
LN04411,2,19341.54,19341.54,9
LN04411,3,19341.54,0.0,89
LN04411,4,19341.54,13816.05,13
LN04411,5,19341.54,19341.54,10
LN04412,1,15702.67,12613.73,9
LN04412,2,15702.67,0.0,71
LN04412,3,15702.67,15702.67,8
LN04412,4,15702.67,15702.67,12
LN04412,5,15702.67,0.0,54
LN04412,6,15702.67,0.0,45
LN04413,1,53805.23,0.0,72
LN04413,2,53805.23,53379.47,0
LN04413,3,53805.23,53805.23,11
LN04413,4,53805.23,0.0,23
LN04413,5,53805.23,32172.08,19
LN04413,6,53805.23,0.0,16
LN04414,1,74022.62,73735.88,0
LN04414,2,74022.62,0.0,23
LN04414,3,74022.62,73464.97,0
LN04414,4,74022.62,73566.68,0
LN04414,5,74022.62,73762.62,0
LN04414,6,74022.62,0.0,46
LN04415,1,17650.68,17578.02,0
LN04415,2,17650.68,0.0,22
LN04415,3,17650.68,17650.68,13
LN04415,4,17650.68,17650.68,8
LN04415,5,17650.68,15541.36,19
LN04415,6,17650.68,17650.68,7
LN04416,1,16784.81,0.0,80
LN04416,2,16784.81,16763.16,0
LN04416,3,16784.81,14806.14,22
LN04416,4,16784.81,5109.41,29
LN04416,5,16784.81,15040.81,14
LN04416,6,16784.81,16644.23,0
LN04417,1,73072.54,30622.69,21
LN04417,2,73072.54,72461.03,0
LN04417,3,73072.54,72376.49,0
LN04417,4,73072.54,73072.54,12
LN04417,5,73072.54,72441.62,0
LN04417,6,73072.54,72734.22,0
LN04418,1,35953.62,35922.81,0
LN04418,2,35953.62,35680.04,0
LN04418,3,35953.62,35694.86,0
LN04418,4,35953.62,35612.73,0
LN04418,5,35953.62,35785.17,0
LN04418,6,35953.62,35843.98,0
LN04419,1,22097.73,22097.73,6
LN04419,2,22097.73,22034.84,0
LN04419,3,22097.73,21886.38,0
LN04419,4,22097.73,0.0,73
LN04419,5,22097.73,22097.73,9
LN04419,6,22097.73,21877.12,0
LN04420,1,6878.15,0.0,32
LN04420,2,6878.15,4377.39,13
LN04420,3,6878.15,0.0,60
LN04420,4,6878.15,0.0,79
LN04420,5,6878.15,6844.79,0
LN04420,6,6878.15,6852.63,0
LN04421,1,17755.42,17654.43,0
LN04421,2,17755.42,17694.33,0
LN04421,3,17755.42,17582.92,0
LN04421,4,17755.42,17670.47,0
LN04421,5,17755.42,17612.57,0
LN04421,6,17755.42,17615.5,0
LN04422,1,34494.22,34257.88,0
LN04422,2,34494.22,34333.43,0
LN04422,3,34494.22,34494.22,1
LN04422,4,34494.22,34463.75,0
LN04422,5,34494.22,34289.1,0
LN04422,6,34494.22,27697.51,13
LN04423,1,56950.43,22160.82,17
LN04423,2,56950.43,0.0,73
LN04423,3,56950.43,56566.69,0
LN04423,4,56950.43,56698.88,0
LN04423,5,56950.43,0.0,49
LN04423,6,56950.43,24205.75,12
LN04424,1,43705.9,43475.79,0
LN04424,2,43705.9,43623.22,0
LN04424,3,43705.9,43705.9,10
LN04424,4,43705.9,43389.56,0
LN04424,5,43705.9,43705.9,13
LN04424,6,43705.9,0.0,70
LN04425,1,25525.73,25525.73,8
LN04425,2,25525.73,25487.4,0
LN04425,3,25525.73,25525.73,13
LN04425,4,25525.73,25439.38,0
LN04425,5,25525.73,25458.95,0
LN04425,6,25525.73,25381.62,0
LN04426,1,42111.69,41844.32,0
LN04426,2,42111.69,42101.22,0
LN04426,3,42111.69,42069.35,0
LN04426,4,42111.69,0.0,74
LN04426,5,42111.69,41914.21,0
LN04426,6,42111.69,41954.22,0
LN04427,1,89478.61,89006.25,0
LN04427,2,89478.61,89326.92,0
LN04427,3,89478.61,89477.96,0
LN04427,4,89478.61,89470.29,0
LN04427,5,89478.61,89322.62,0
LN04427,6,89478.61,89206.5,0
LN04428,1,46252.5,45842.51,0
LN04428,2,46252.5,46252.5,14
LN04428,3,46252.5,45917.47,0
LN04428,4,46252.5,0.0,72
LN04428,5,46252.5,46252.5,11
LN04428,6,46252.5,45901.54,0
LN04429,1,97421.99,96950.16,0
LN04429,2,97421.99,96688.91,0
LN04429,3,97421.99,96539.19,0
LN04429,4,97421.99,97421.99,13
LN04429,5,97421.99,96804.2,0
LN04429,6,97421.99,96981.95,0
LN04430,1,45029.38,44896.29,0
LN04430,2,45029.38,44589.03,0
LN04430,3,45029.38,44891.13,0
LN04430,4,45029.38,45023.38,0
LN04430,5,45029.38,44683.99,0
LN04430,6,45029.38,44627.42,0
LN04431,1,18385.58,18296.91,0
LN04431,2,18385.58,18257.94,0
LN04431,3,18385.58,18248.87,0
LN04431,4,18385.58,18331.39,0
LN04431,5,18385.58,0.0,68
LN04431,6,18385.58,18307.21,0
LN04432,1,6737.36,6737.36,12
LN04432,2,6737.36,6732.36,0
LN04432,3,6737.36,6670.02,0
LN04432,4,6737.36,6737.36,4
LN04432,5,6737.36,6718.75,0
LN04432,6,6737.36,6689.49,0
LN04433,1,90752.69,90174.32,0
LN04433,2,90752.69,67098.69,22
LN04433,3,90752.69,0.0,59
LN04433,4,90752.69,90002.08,0
LN04433,5,90752.69,0.0,86
LN04434,1,39199.1,39129.43,0
LN04434,2,39199.1,0.0,55
LN04434,3,39199.1,39103.87,0
LN04434,4,39199.1,38935.34,0
LN04434,5,39199.1,39122.28,0
LN04434,6,39199.1,39038.55,0
LN04435,1,79030.25,0.0,89
LN04435,2,79030.25,47408.89,8
LN04435,3,79030.25,78678.63,0
LN04435,4,79030.25,78431.27,0
LN04435,5,79030.25,46540.57,22
LN04435,6,79030.25,78976.41,0
LN04436,1,83087.29,82901.59,0
LN04436,2,83087.29,83087.29,6
LN04436,3,83087.29,82682.6,0
LN04436,4,83087.29,82678.1,0
LN04436,5,83087.29,82337.65,0
LN04436,6,83087.29,82559.23,0
LN04437,1,136182.05,86840.12,22
LN04437,2,136182.05,82604.06,16
LN04437,3,136182.05,0.0,17
LN04437,4,136182.05,0.0,55
LN04437,5,136182.05,134895.02,0
LN04437,6,136182.05,135565.13,0
LN04438,1,35939.4,35755.83,0
LN04438,2,35939.4,15663.88,19
LN04438,3,35939.4,35752.27,0
LN04438,4,35939.4,35839.04,0
LN04438,5,35939.4,22666.18,29
LN04438,6,35939.4,0.0,72
LN04439,1,16614.86,16598.15,0
LN04439,2,16614.86,16570.87,0
LN04439,3,16614.86,16579.82,0
LN04439,4,16614.86,16499.04,0
LN04439,5,16614.86,16577.04,0
LN04439,6,16614.86,16508.59,0
LN04440,1,96860.62,96564.03,0
LN04440,2,96860.62,96752.59,0
LN04440,3,96860.62,95981.17,0
LN04440,4,96860.62,96379.9,0
LN04440,5,96860.62,96148.7,0
LN04440,6,96860.62,96860.62,12
LN04441,1,15835.66,15771.01,0
LN04441,2,15835.66,15734.72,0
LN04441,3,15835.66,0.0,25
LN04441,4,15835.66,0.0,72
LN04441,5,15835.66,15746.96,0
LN04441,6,15835.66,15769.7,0
LN04442,1,65169.85,64682.91,0
LN04442,2,65169.85,64555.04,0
LN04442,3,65169.85,64674.59,0
LN04442,4,65169.85,65154.62,0
LN04442,5,65169.85,65140.36,0
LN04442,6,65169.85,64929.04,0
LN04443,1,32895.3,32817.84,0
LN04443,2,32895.3,32678.21,0
LN04443,3,32895.3,32640.14,0
LN04443,4,32895.3,32638.42,0
LN04443,5,32895.3,32744.29,0
LN04443,6,32895.3,32795.77,0
LN04444,1,64168.46,63892.08,0
LN04444,2,64168.46,0.0,17
LN04444,3,64168.46,63963.82,0
LN04444,4,64168.46,63901.95,0
LN04444,5,64168.46,63650.44,0
LN04444,6,64168.46,64168.46,2
LN04445,1,112867.63,112277.25,0
